st_angle, drive_speed
0.128815, 3.922709
0.134037, 4.187856
0.134037, 4.187856
0.137519, 4.502639
0.137519, 4.502639
0.137519, 4.502639
0.134037, 4.400424
0.134037, 4.400424
0.134037, 4.562823
0.134037, 4.562823
0.134037, 4.562823
0.135778, 4.752191
0.135778, 4.752191
0.135778, 4.942501
0.135778, 4.942501
0.135778, 4.942501
0.348148, 1.500000
0.348148, 1.500000
0.343796, 1.500000
0.343796, 1.500000
0.343796, 1.500000
0.335093, 1.500000
0.335093, 1.500000
0.339445, 1.500000
0.339445, 1.500000
0.339445, 1.500000
0.110247, 5.500000
0.110247, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.094290, 5.500000
0.094290, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.084136, 5.500000
0.084136, 5.500000
0.084136, 5.500000
0.079784, 5.500000
0.079784, 5.500000
0.078333, 5.500000
0.078333, 5.500000
0.078333, 5.500000
0.076883, 5.500000
0.076883, 5.500000
0.075432, 5.500000
0.075432, 5.500000
0.075432, 5.500000
0.072531, 5.500000
0.072531, 5.500000
0.068179, 5.500000
0.068179, 5.500000
0.068179, 5.500000
0.068179, 5.500000
0.068179, 5.500000
0.062377, 5.500000
0.062377, 5.500000
0.062377, 5.500000
0.059475, 5.500000
0.059475, 5.500000
0.056574, 5.500000
0.056574, 5.500000
0.053673, 5.500000
0.053673, 5.500000
0.052222, 5.500000
0.052222, 5.500000
0.052222, 5.500000
0.050772, 5.500000
0.050772, 5.500000
0.047870, 5.500000
0.047870, 5.500000
0.047870, 5.500000
0.044969, 5.500000
0.044969, 5.500000
0.042068, 5.500000
0.042068, 5.500000
0.042068, 5.500000
0.042068, 5.500000
0.042068, 5.500000
0.036265, 5.500000
0.036265, 5.500000
0.036265, 5.500000
0.100093, 1.500000
0.100093, 1.500000
0.095741, 1.500000
0.095741, 1.500000
0.095741, 1.500000
0.087037, 1.500000
0.087037, 1.500000
0.069630, 1.500000
0.069630, 1.500000
0.069630, 1.500000
0.060926, 1.500000
0.060926, 1.500000
0.052222, 1.500000
0.052222, 1.500000
0.052222, 1.500000
0.030463, 1.500000
0.030463, 1.500000
0.013056, 1.500000
0.013056, 1.500000
0.013056, 1.500000
-0.013055, 1.500000
-0.013055, 1.500000
-0.034815, 1.500000
-0.034815, 1.500000
-0.034815, 1.500000
-0.052222, 1.500000
-0.052222, 1.500000
-0.060926, 1.500000
-0.060926, 1.500000
-0.060926, 1.500000
-0.087037, 1.500000
-0.087037, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.117500, 1.500000
-0.117500, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.130555, 1.500000
-0.130555, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.134907, 1.500000
-0.134907, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.134907, 1.500000
-0.134907, 1.500000
-0.126204, 1.500000
-0.126204, 1.500000
-0.126204, 1.500000
-0.113148, 1.500000
-0.113148, 1.500000
-0.043518, 4.940392
-0.043518, 4.940392
-0.043518, 4.940392
-0.036555, 4.922733
-0.036555, 4.922733
-0.034815, 4.896959
-0.034815, 4.896959
-0.034815, 4.896959
-0.026111, 4.831413
-0.026111, 4.831413
-0.022630, 4.772063
-0.022630, 4.772063
-0.022630, 4.772063
-0.020889, 4.745183
-0.020889, 4.745183
-0.012185, 4.735474
-0.012185, 4.735474
-0.012185, 4.735474
-0.010444, 4.665012
-0.010444, 4.665012
-0.008704, 4.664371
-0.008704, 4.664371
-0.008704, 4.664371
-0.003481, 4.639464
-0.003481, 4.639464
-0.006963, 4.542767
-0.006963, 4.542767
-0.006963, 4.542767
-0.001741, 4.479644
-0.001741, 4.479644
-0.005222, 4.471767
-0.005222, 4.471767
-0.005222, 4.471767
-0.005222, 4.397986
-0.005222, 4.397986
-0.006963, 4.376348
-0.006963, 4.376348
-0.006963, 4.376348
-0.006963, 4.327326
-0.006963, 4.327326
-0.006963, 4.214618
-0.006963, 4.214618
-0.006963, 4.214618
-0.008704, 4.177988
-0.008704, 4.177988
-0.010444, 4.096339
-0.010444, 4.096339
-0.010444, 4.096339
-0.012185, 4.082088
-0.012185, 4.082088
-0.048741, 4.021523
-0.048741, 4.021523
-0.048741, 4.021523
-0.048741, 3.934547
-0.048741, 3.934547
-0.048741, 3.866082
-0.048741, 3.866082
-0.048741, 3.866082
-0.050481, 3.839972
-0.050481, 3.839972
-0.052222, 3.817114
-0.052222, 3.817114
-0.052222, 3.817114
-0.050481, 3.753594
-0.050481, 3.753594
-0.052222, 3.706978
-0.052222, 3.706978
-0.052222, 3.706978
-0.052222, 3.625813
-0.052222, 3.625813
-0.050481, 3.624974
-0.050481, 3.624974
-0.050481, 3.624974
-0.048741, 3.544352
-0.048741, 3.544352
-0.047000, 3.469921
-0.047000, 3.469921
-0.047000, 3.469921
-0.048741, 3.455871
-0.048741, 3.455871
-0.047000, 3.430437
-0.047000, 3.430437
-0.047000, 3.430437
-0.045259, 3.363142
-0.045259, 3.363142
-0.041778, 3.313540
-0.041778, 3.313540
-0.041778, 3.313540
-0.041778, 3.245537
-0.041778, 3.245537
-0.041778, 3.227131
-0.041778, 3.227131
-0.041778, 3.227131
-0.040037, 3.187006
-0.040037, 3.187006
-0.038296, 3.125642
-0.038296, 3.125642
-0.038296, 3.125642
-0.036555, 3.127420
-0.036555, 3.127420
-0.029593, 3.047518
-0.029593, 3.047518
-0.029593, 3.047518
-0.029593, 2.979053
-0.029593, 2.979053
-0.024370, 2.949479
-0.024370, 2.949479
-0.024370, 2.949479
-0.024370, 2.964426
-0.024370, 2.964426
-0.019148, 2.884699
-0.019148, 2.884699
-0.019148, 2.884699
-0.015667, 2.891829
-0.015667, 2.891829
-0.012185, 2.826740
-0.012185, 2.826740
-0.012185, 2.826740
-0.010444, 2.776301
-0.010444, 2.776301
-0.008704, 2.745341
-0.008704, 2.745341
-0.008704, 2.745341
-0.006963, 2.715665
-0.006963, 2.715665
-0.003481, 2.692365
-0.003481, 2.692365
-0.003481, 2.692365
-0.001741, 2.629634
-0.001741, 2.629634
-0.001741, 2.592801
-0.001741, 2.592801
-0.001741, 2.592801
0.003482, 2.540794
0.003482, 2.540794
0.000000, 2.520989
0.000000, 2.520989
0.000000, 2.520989
0.005222, 2.518331
0.005222, 2.518331
0.006963, 2.457550
0.006963, 2.457550
0.006963, 2.457550
0.012185, 2.432608
0.012185, 2.432608
0.005222, 2.408358
0.005222, 2.408358
0.005222, 2.408358
0.005222, 2.392655
0.005222, 2.392655
0.012185, 2.341328
0.012185, 2.341328
0.012185, 2.341328
0.010445, 2.306861
0.010445, 2.306861
0.012185, 2.287744
0.012185, 2.287744
0.012185, 2.287744
0.008704, 2.273896
0.008704, 2.273896
0.008704, 2.220008
0.008704, 2.220008
0.008704, 2.220008
0.010445, 2.199011
0.010445, 2.199011
0.005222, 2.128074
0.005222, 2.128074
0.005222, 2.128074
0.006963, 2.130117
0.006963, 2.130117
0.006963, 2.148306
0.006963, 2.148306
0.006963, 2.148306
0.008704, 2.125525
0.008704, 2.125525
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.008704, 3.000000
0.008704, 3.000000
0.108796, 3.000000
0.108796, 3.000000
0.108796, 3.000000
0.104445, 3.000000
0.104445, 3.000000
0.104445, 3.000000
0.104445, 3.000000
0.104445, 3.000000
0.100093, 2.750000
0.100093, 2.750000
0.104445, 2.750000
0.104445, 2.750000
0.104445, 2.750000
0.100093, 2.750000
0.100093, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.087037, 2.750000
0.087037, 2.750000
0.087037, 2.750000
0.082685, 2.750000
0.082685, 2.750000
0.073982, 2.250000
0.073982, 2.250000
0.073982, 2.250000
0.078334, 2.250000
0.078334, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.243704, 2.250000
0.243704, 2.250000
0.243704, 2.250000
0.356852, 2.250000
0.356852, 2.250000
0.378611, 2.750000
0.378611, 2.750000
0.378611, 2.750000
0.404722, 2.750000
0.404722, 2.750000
0.400371, 2.750000
0.400371, 2.750000
0.400371, 2.750000
0.426482, 2.750000
0.426482, 2.750000
0.448241, 2.750000
0.448241, 2.750000
0.448241, 2.750000
0.452593, 2.750000
0.452593, 2.750000
0.461297, 2.250000
0.461297, 2.250000
0.461297, 2.250000
0.470000, 2.750000
0.470000, 2.750000
0.474352, 2.250000
0.474352, 2.250000
0.474352, 2.250000
0.474352, 2.750000
0.474352, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.470000, 2.750000
0.470000, 2.750000
0.470000, 2.750000
0.474352, 2.750000
0.474352, 2.750000
0.474352, 2.750000
0.474352, 2.750000
0.474352, 2.750000
0.470000, 2.750000
0.470000, 2.750000
0.470000, 3.000000
0.470000, 3.000000
0.470000, 3.000000
0.456945, 3.000000
0.456945, 3.000000
0.465648, 3.000000
0.465648, 3.000000
0.465648, 3.000000
0.443889, 3.000000
0.443889, 3.000000
0.448241, 3.000000
0.448241, 3.000000
0.448241, 3.000000
0.175815, 2.143688
0.175815, 2.143688
0.170593, 2.202152
0.170593, 2.202152
0.170593, 2.202152
0.168852, 2.299320
0.168852, 2.299320
0.163630, 2.377606
0.163630, 2.377606
0.163630, 2.377606
0.158407, 2.468155
0.158407, 2.468155
0.154926, 2.588031
0.154926, 2.588031
0.154926, 2.588031
0.153185, 2.750716
0.153185, 2.750716
0.147963, 2.789576
0.147963, 2.789576
0.147963, 2.789576
0.147963, 2.932121
0.147963, 2.932121
0.146222, 2.953704
0.146222, 2.953704
0.146222, 2.953704
0.142741, 2.995446
0.142741, 2.995446
0.142741, 3.185723
0.142741, 3.185723
0.142741, 3.185723
0.142741, 3.219273
0.142741, 3.219273
0.141000, 3.276234
0.141000, 3.276234
0.141000, 3.276234
0.142741, 3.444490
0.142741, 3.444490
0.142741, 3.550108
0.142741, 3.550108
0.142741, 3.550108
0.146222, 3.704058
0.146222, 3.704058
0.141000, 3.563993
0.141000, 3.563993
0.141000, 3.563993
0.142741, 3.787082
0.142741, 3.787082
0.144482, 3.909159
0.144482, 3.909159
0.144482, 3.909159
0.142741, 3.897114
0.142741, 3.897114
0.142741, 3.962085
0.142741, 3.962085
0.142741, 3.962085
0.142741, 4.100623
0.142741, 4.100623
0.146222, 4.380912
0.146222, 4.380912
0.146222, 4.380912
0.142741, 4.322216
0.142741, 4.322216
0.142741, 4.434919
0.142741, 4.434919
0.142741, 4.434919
0.146222, 4.831857
0.146222, 4.831857
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.352500, 1.500000
0.352500, 1.500000
0.352500, 1.500000
0.114599, 5.500000
0.114599, 5.500000
0.114599, 5.500000
0.114599, 5.500000
0.114599, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.094290, 5.500000
0.094290, 5.500000
0.094290, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.269815, 1.500000
0.269815, 1.500000
0.261111, 1.500000
0.261111, 1.500000
0.261111, 1.500000
0.256759, 1.500000
0.256759, 1.500000
0.239352, 1.500000
0.239352, 1.500000
0.239352, 1.500000
0.226296, 1.500000
0.226296, 1.500000
0.195833, 1.500000
0.195833, 1.500000
0.195833, 1.500000
0.169722, 1.500000
0.169722, 1.500000
0.130556, 1.500000
0.130556, 1.500000
0.130556, 1.500000
0.100093, 1.500000
0.100093, 1.500000
0.060926, 1.500000
0.060926, 1.500000
0.060926, 1.500000
0.017408, 1.500000
0.017408, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.056574, 1.500000
-0.056574, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.117500, 1.500000
-0.117500, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.178426, 1.500000
-0.178426, 1.500000
-0.213241, 1.500000
-0.213241, 1.500000
-0.213241, 1.500000
-0.076883, 5.500000
-0.076883, 5.500000
-0.079784, 5.500000
-0.079784, 5.500000
-0.079784, 5.500000
-0.078333, 5.500000
-0.078333, 5.500000
-0.078333, 5.500000
-0.078333, 5.500000
-0.078333, 5.500000
-0.072531, 5.500000
-0.072531, 5.500000
-0.071080, 5.500000
-0.071080, 5.500000
-0.071080, 5.500000
-0.068179, 5.500000
-0.068179, 5.500000
-0.063827, 5.500000
-0.063827, 5.500000
-0.063827, 5.500000
-0.059475, 5.500000
-0.059475, 5.500000
-0.059475, 5.500000
-0.059475, 5.500000
-0.059475, 5.500000
-0.056574, 5.500000
-0.056574, 5.500000
-0.055123, 5.500000
-0.055123, 5.500000
-0.055123, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.053673, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.052222, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.050772, 5.500000
-0.047870, 5.500000
-0.047870, 5.500000
-0.047870, 5.500000
-0.049321, 5.500000
-0.049321, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.046420, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.044969, 5.500000
-0.042068, 5.500000
-0.042068, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.040617, 5.500000
-0.040617, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.043518, 5.500000
-0.040617, 5.500000
-0.040617, 5.500000
-0.042068, 5.500000
-0.042068, 5.500000
-0.042068, 5.500000
-0.042068, 5.500000
-0.042068, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.040617, 5.500000
-0.040617, 5.500000
-0.040617, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.037716, 5.500000
-0.037716, 5.500000
-0.037716, 5.500000
-0.039167, 5.500000
-0.039167, 5.500000
-0.036265, 5.500000
-0.036265, 5.500000
-0.036265, 5.500000
-0.036265, 5.500000
-0.036265, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.036265, 5.500000
-0.036265, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.030463, 5.500000
-0.030463, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.033364, 5.500000
-0.029012, 5.500000
-0.029012, 5.500000
-0.029012, 5.500000
-0.029012, 5.500000
-0.029012, 5.500000
-0.026111, 5.500000
-0.026111, 5.500000
-0.026111, 5.500000
-0.026111, 5.500000
-0.026111, 5.500000
-0.024660, 5.500000
-0.024660, 5.500000
-0.024660, 5.500000
-0.024660, 5.500000
-0.024660, 5.500000
-0.023210, 5.500000
-0.023210, 5.500000
-0.020309, 5.500000
-0.020309, 5.500000
-0.020309, 5.500000
-0.021759, 5.500000
-0.021759, 5.500000
-0.017407, 5.500000
-0.017407, 5.500000
-0.017407, 5.500000
-0.015957, 5.500000
-0.015957, 5.500000
-0.014506, 5.500000
-0.014506, 5.500000
-0.014506, 5.500000
-0.013055, 5.500000
-0.013055, 5.500000
-0.013055, 5.500000
-0.013055, 5.500000
-0.013055, 5.500000
-0.011605, 5.500000
-0.011605, 5.500000
-0.008704, 5.500000
-0.008704, 5.500000
-0.008704, 5.500000
-0.007253, 5.500000
-0.007253, 5.500000
-0.010154, 5.500000
-0.010154, 5.500000
-0.010154, 5.500000
-0.007253, 5.500000
-0.007253, 5.500000
-0.007253, 5.500000
-0.007253, 5.500000
-0.007253, 5.500000
-0.005802, 5.500000
-0.004352, 5.500000
-0.004352, 5.500000
-0.004352, 5.500000
-0.001451, 5.500000
-0.001451, 5.500000
-0.001451, 5.500000
-0.001451, 5.500000
-0.001451, 5.500000
0.000000, 5.500000
0.000000, 5.500000
0.000000, 5.500000
0.000000, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.001451, 5.500000
0.002901, 5.500000
0.002901, 5.500000
0.002901, 5.500000
0.002901, 5.500000
0.002901, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.005803, 5.500000
0.005803, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.002901, 5.500000
0.002901, 5.500000
0.005803, 5.500000
0.005803, 5.500000
0.005803, 5.500000
0.004352, 5.500000
0.004352, 5.500000
0.008704, 5.500000
0.008704, 5.500000
0.008704, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.007253, 5.500000
0.007253, 5.500000
0.007253, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.014506, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.017407, 5.500000
0.017407, 5.500000
